user_id,variant,pre_signup_value,device,country,converted,revenue
628,control,43.09,mobile,SG,0,0.0
629,treatment,31.96,desktop,ID,0,0.0
630,treatment,129.28,desktop,VN,0,0.0
631,treatment,62.53,desktop,ID,0,0.0
632,control,22.62,mobile,MY,0,0.0
633,treatment,46.62,desktop,PH,0,0.0
634,treatment,31.92,mobile,MY,0,0.0
635,control,15.97,mobile,ID,0,0.0
636,treatment,38.02,mobile,ID,0,0.0
637,treatment,34.01,mobile,VN,0,0.0
638,treatment,67.38,mobile,VN,0,0.0
639,control,5.86,mobile,SG,0,0.0
640,control,6.21,mobile,SG,1,60.56
641,treatment,11.92,mobile,PH,0,0.0
642,treatment,38.14,mobile,SG,0,0.0
643,control,49.89,mobile,SG,0,0.0
644,treatment,21.32,mobile,SG,0,0.0
645,treatment,28.55,desktop,VN,0,0.0
646,treatment,24.37,mobile,PH,0,0.0
647,treatment,4.4,mobile,SG,0,0.0
648,control,11.23,mobile,SG,0,0.0
649,control,45.05,mobile,MY,0,0.0
650,treatment,43.16,desktop,PH,0,0.0
651,control,53.15,mobile,PH,0,0.0
652,treatment,39.09,mobile,MY,0,0.0
653,treatment,0.92,mobile,MY,0,0.0
654,treatment,29.52,desktop,MY,0,0.0
655,treatment,30.99,mobile,SG,0,0.0
656,treatment,6.41,mobile,VN,0,0.0
657,control,78.86,mobile,SG,0,0.0
658,treatment,20.98,desktop,MY,0,0.0
659,treatment,46.3,mobile,SG,0,0.0
660,treatment,41.62,mobile,PH,0,0.0
661,treatment,37.04,desktop,MY,0,0.0
662,treatment,60.85,desktop,VN,0,0.0
663,treatment,21.14,desktop,SG,0,0.0
664,treatment,46.29,mobile,SG,0,0.0
665,control,33.26,desktop,ID,0,0.0
666,treatment,7.42,mobile,VN,0,0.0
667,treatment,13.61,desktop,ID,0,0.0
668,treatment,7.63,desktop,PH,0,0.0
669,control,4.82,mobile,ID,0,0.0
670,treatment,33.76,mobile,SG,1,16.01
671,treatment,5.77,desktop,ID,1,27.88
672,treatment,47.16,mobile,MY,0,0.0
673,control,19.19,mobile,MY,0,0.0
674,control,19.0,mobile,SG,0,0.0
675,treatment,7.19,mobile,SG,0,0.0
676,treatment,31.39,desktop,MY,0,0.0
677,treatment,10.36,desktop,SG,0,0.0
678,treatment,37.93,mobile,SG,0,0.0
679,treatment,39.09,mobile,MY,0,0.0
680,control,3.93,mobile,SG,0,0.0
681,control,33.93,mobile,SG,0,0.0
682,control,2.24,mobile,VN,0,0.0
683,control,42.58,desktop,SG,0,0.0
684,treatment,2.05,mobile,ID,0,0.0
685,treatment,8.91,mobile,ID,0,0.0
686,control,57.33,mobile,SG,0,0.0
687,treatment,28.01,mobile,MY,0,0.0
688,treatment,39.2,desktop,ID,0,0.0
689,control,1.06,desktop,ID,0,0.0
690,control,41.37,desktop,SG,0,0.0
691,treatment,11.18,mobile,SG,0,0.0
692,treatment,70.16,mobile,PH,0,0.0
693,treatment,24.59,mobile,PH,0,0.0
694,treatment,21.72,mobile,SG,0,0.0
695,treatment,4.4,desktop,SG,0,0.0
696,control,10.3,desktop,SG,0,0.0
697,treatment,22.95,mobile,MY,0,0.0
698,treatment,59.49,desktop,VN,1,21.18
699,treatment,56.48,mobile,SG,0,0.0
700,treatment,19.03,mobile,MY,0,0.0
701,treatment,7.84,mobile,SG,0,0.0
702,treatment,7.15,mobile,SG,0,0.0
703,treatment,71.81,mobile,ID,1,8.69
704,treatment,29.63,mobile,PH,0,0.0
705,treatment,8.69,mobile,PH,0,0.0
706,treatment,65.08,mobile,VN,0,0.0
707,control,35.57,mobile,SG,0,0.0
708,treatment,41.29,mobile,SG,0,0.0
709,treatment,43.95,desktop,PH,0,0.0
710,treatment,30.82,desktop,SG,0,0.0
711,treatment,15.37,desktop,MY,0,0.0
712,treatment,4.29,mobile,VN,0,0.0
713,treatment,6.33,mobile,VN,0,0.0
714,treatment,10.66,desktop,SG,0,0.0
715,treatment,34.84,desktop,ID,0,0.0
716,control,12.33,mobile,ID,1,1.35
717,treatment,42.42,desktop,PH,1,16.35
718,control,45.38,mobile,SG,0,0.0
719,treatment,65.45,mobile,SG,0,0.0
720,treatment,66.73,mobile,PH,0,0.0
721,treatment,69.7,mobile,VN,0,0.0
722,treatment,28.42,mobile,SG,0,0.0
723,control,27.03,mobile,PH,0,0.0
724,treatment,13.99,mobile,PH,0,0.0
725,control,29.57,mobile,VN,0,0.0
726,treatment,26.58,desktop,ID,0,0.0
727,treatment,13.54,mobile,SG,0,0.0
728,treatment,3.22,mobile,MY,0,0.0
729,treatment,60.56,desktop,VN,1,19.36
730,treatment,36.75,desktop,ID,0,0.0
731,treatment,9.74,mobile,SG,0,0.0
732,treatment,16.31,mobile,ID,0,0.0
733,treatment,42.62,mobile,VN,1,70.56
734,control,15.4,mobile,SG,0,0.0
735,control,30.88,mobile,SG,0,0.0
736,control,50.67,desktop,ID,0,0.0
737,treatment,45.13,mobile,ID,0,0.0
738,control,21.81,mobile,ID,0,0.0
739,treatment,11.23,desktop,MY,0,0.0
740,treatment,18.1,mobile,SG,0,0.0
741,treatment,42.34,mobile,MY,0,0.0
742,treatment,21.37,mobile,ID,0,0.0
743,treatment,72.28,desktop,PH,0,0.0
744,treatment,78.11,mobile,SG,0,0.0
745,treatment,66.36,mobile,MY,0,0.0
746,treatment,41.62,mobile,MY,0,0.0
747,treatment,8.0,desktop,SG,0,0.0
748,treatment,74.4,mobile,MY,0,0.0
749,treatment,42.94,mobile,VN,0,0.0
750,treatment,14.14,mobile,MY,0,0.0
751,treatment,11.45,desktop,SG,0,0.0
752,control,14.66,desktop,ID,0,0.0
753,control,28.01,mobile,SG,0,0.0
754,control,6.11,desktop,ID,0,0.0
755,treatment,55.64,desktop,MY,0,0.0
756,control,18.55,mobile,SG,1,18.9
757,treatment,37.52,mobile,ID,0,0.0
758,control,4.29,mobile,PH,1,29.22
759,treatment,139.0,mobile,ID,0,0.0
760,treatment,50.4,mobile,PH,0,0.0
761,treatment,22.85,mobile,MY,0,0.0
762,treatment,8.09,mobile,PH,0,0.0
763,control,66.82,mobile,SG,1,23.25
764,treatment,17.57,mobile,SG,1,4.81
765,treatment,17.16,mobile,SG,0,0.0
766,treatment,10.95,mobile,SG,0,0.0
767,treatment,7.44,desktop,ID,0,0.0
768,control,22.97,mobile,SG,0,0.0
769,treatment,24.88,desktop,VN,0,0.0
770,treatment,17.16,desktop,ID,0,0.0
771,treatment,8.7,mobile,SG,0,0.0
772,treatment,66.04,mobile,ID,0,0.0
773,treatment,69.96,desktop,SG,1,21.78
774,treatment,11.23,mobile,ID,0,0.0
775,control,58.34,mobile,ID,0,0.0
776,treatment,25.02,mobile,PH,0,0.0
777,treatment,22.83,mobile,SG,0,0.0
778,treatment,86.55,desktop,MY,0,0.0
779,control,81.86,mobile,ID,1,22.35
780,control,16.65,mobile,SG,0,0.0
781,treatment,40.07,desktop,ID,0,0.0
782,treatment,13.91,desktop,SG,1,23.92
783,treatment,4.29,desktop,MY,0,0.0
784,treatment,44.52,mobile,ID,0,0.0
785,treatment,33.23,desktop,SG,0,0.0
786,treatment,40.29,mobile,SG,0,0.0
787,treatment,95.81,mobile,SG,0,0.0
788,control,18.59,mobile,MY,0,0.0
789,control,34.03,mobile,MY,0,0.0
790,control,26.48,mobile,ID,0,0.0
791,treatment,2.73,mobile,SG,0,0.0
792,treatment,19.78,desktop,ID,0,0.0
793,treatment,4.47,desktop,ID,1,20.39
794,control,24.22,desktop,MY,0,0.0
795,treatment,8.52,mobile,SG,0,0.0
796,control,7.77,mobile,ID,0,0.0
797,treatment,61.02,desktop,MY,0,0.0
798,control,16.15,desktop,ID,0,0.0
799,control,18.11,mobile,PH,0,0.0
800,treatment,29.67,mobile,MY,0,0.0
801,treatment,1.79,mobile,ID,0,0.0
802,control,9.84,mobile,PH,0,0.0
803,treatment,11.56,desktop,PH,0,0.0
804,treatment,31.48,desktop,PH,0,0.0
805,treatment,27.51,desktop,SG,1,11.32
806,control,13.13,desktop,VN,1,1.89
807,treatment,73.59,desktop,ID,0,0.0
808,control,14.37,mobile,MY,0,0.0
809,control,11.14,mobile,PH,0,0.0
810,treatment,30.76,desktop,ID,0,0.0
811,treatment,12.03,desktop,MY,0,0.0
812,treatment,54.12,mobile,SG,0,0.0
813,treatment,28.91,desktop,ID,1,20.72
814,treatment,12.04,mobile,MY,0,0.0
815,control,95.26,mobile,ID,0,0.0
816,treatment,16.08,desktop,ID,0,0.0
817,treatment,21.93,mobile,ID,0,0.0
818,treatment,28.85,mobile,SG,0,0.0
819,control,29.37,desktop,SG,0,0.0
820,control,30.75,mobile,PH,0,0.0
821,treatment,6.17,desktop,SG,0,0.0
822,control,23.69,desktop,PH,0,0.0
823,control,2.19,mobile,SG,0,0.0
824,control,18.23,mobile,MY,0,0.0
825,control,20.38,desktop,MY,1,23.26
826,treatment,33.74,mobile,SG,0,0.0
827,control,10.96,desktop,SG,0,0.0
828,control,27.93,desktop,ID,0,0.0
829,treatment,15.45,mobile,SG,0,0.0
830,control,23.89,desktop,SG,0,0.0
831,control,9.6,mobile,SG,0,0.0
832,treatment,45.16,mobile,SG,0,0.0
833,treatment,43.44,mobile,MY,0,0.0
834,treatment,4.23,desktop,ID,0,0.0
835,control,17.88,mobile,PH,0,0.0
836,treatment,16.29,mobile,SG,0,0.0
837,treatment,2.26,desktop,VN,0,0.0
838,treatment,6.36,mobile,SG,0,0.0
839,control,17.83,desktop,PH,0,0.0
840,treatment,6.74,mobile,SG,0,0.0
841,treatment,24.77,mobile,ID,0,0.0
842,control,37.6,mobile,ID,0,0.0
843,control,12.59,mobile,MY,0,0.0
844,treatment,34.76,mobile,MY,0,0.0
845,treatment,57.46,desktop,ID,1,26.12
846,treatment,12.69,mobile,MY,0,0.0
847,treatment,50.8,mobile,ID,0,0.0
848,control,51.43,mobile,SG,0,0.0
849,treatment,57.17,desktop,ID,0,0.0
850,control,23.12,desktop,VN,1,12.61
851,control,28.33,mobile,PH,0,0.0
852,control,11.06,mobile,SG,1,10.49
853,treatment,43.28,mobile,VN,0,0.0
854,treatment,39.81,desktop,SG,0,0.0
855,control,30.77,desktop,MY,0,0.0
856,treatment,23.05,desktop,ID,0,0.0
857,control,12.94,mobile,ID,0,0.0
858,control,1.44,mobile,SG,0,0.0
859,treatment,14.24,desktop,PH,0,0.0
860,control,3.6,mobile,VN,0,0.0
861,control,20.69,mobile,VN,0,0.0
862,control,11.02,mobile,ID,0,0.0
863,treatment,98.42,mobile,VN,0,0.0
864,treatment,13.67,mobile,PH,0,0.0
865,treatment,9.97,desktop,SG,1,15.73
866,treatment,75.49,mobile,MY,0,0.0
867,treatment,4.26,mobile,MY,0,0.0
868,treatment,53.19,mobile,MY,0,0.0
869,control,54.75,mobile,SG,0,0.0
870,treatment,21.88,mobile,MY,0,0.0
871,treatment,6.37,mobile,ID,0,0.0
872,control,14.12,mobile,ID,0,0.0
873,treatment,26.46,desktop,ID,0,0.0
874,treatment,43.85,mobile,SG,0,0.0
875,control,35.64,desktop,ID,0,0.0
876,treatment,32.89,desktop,PH,0,0.0
877,control,16.61,desktop,VN,1,12.62
878,treatment,50.3,mobile,SG,0,0.0
879,control,9.15,mobile,MY,0,0.0
880,treatment,13.04,mobile,SG,0,0.0
881,control,27.18,mobile,VN,0,0.0
882,control,41.41,desktop,ID,0,0.0
883,treatment,33.74,mobile,ID,0,0.0
884,control,34.91,mobile,MY,0,0.0
885,treatment,15.8,mobile,MY,1,81.11
886,treatment,47.68,desktop,PH,0,0.0
887,treatment,2.16,mobile,MY,0,0.0
888,treatment,13.44,mobile,VN,0,0.0
889,treatment,6.52,mobile,PH,0,0.0
890,treatment,8.63,mobile,PH,0,0.0
891,treatment,32.87,desktop,ID,0,0.0
892,treatment,42.58,desktop,SG,1,35.72
893,control,9.51,mobile,ID,0,0.0
894,control,23.58,mobile,ID,0,0.0
895,treatment,80.43,desktop,SG,1,47.15
896,control,30.1,mobile,PH,0,0.0
897,treatment,63.5,desktop,MY,0,0.0
898,treatment,50.04,desktop,VN,0,0.0
899,treatment,53.63,mobile,ID,1,12.76
900,control,18.62,desktop,MY,0,0.0
901,control,31.65,mobile,PH,0,0.0
902,treatment,98.4,mobile,MY,0,0.0
903,treatment,12.29,desktop,VN,0,0.0
904,control,56.38,desktop,MY,0,0.0
905,control,14.71,mobile,ID,1,5.92
906,treatment,25.28,desktop,SG,0,0.0
907,control,37.69,mobile,ID,0,0.0
908,treatment,17.52,mobile,SG,0,0.0
909,treatment,20.07,mobile,ID,0,0.0
910,treatment,7.96,desktop,MY,0,0.0
911,control,21.67,desktop,SG,0,0.0
912,control,6.77,mobile,ID,1,30.84
913,treatment,32.65,mobile,SG,0,0.0
914,control,26.26,mobile,SG,0,0.0
915,treatment,50.8,desktop,MY,0,0.0
916,treatment,19.69,mobile,SG,0,0.0
917,control,50.43,desktop,VN,0,0.0
918,control,53.69,mobile,ID,0,0.0
919,treatment,56.04,mobile,VN,0,0.0
920,control,41.6,desktop,ID,0,0.0
921,treatment,33.52,mobile,MY,0,0.0
922,treatment,29.63,mobile,SG,0,0.0
923,treatment,16.34,mobile,PH,0,0.0
924,treatment,23.0,desktop,MY,0,0.0
925,control,23.29,mobile,SG,0,0.0
926,control,88.62,mobile,PH,0,0.0
927,control,7.53,mobile,ID,0,0.0
928,control,19.35,mobile,MY,0,0.0
929,treatment,29.22,mobile,PH,0,0.0
930,control,10.19,mobile,VN,0,0.0
931,treatment,40.39,desktop,SG,0,0.0
932,treatment,13.8,mobile,ID,1,12.43
933,control,31.33,mobile,SG,0,0.0
934,treatment,24.63,desktop,MY,0,0.0
935,treatment,36.99,desktop,MY,0,0.0
936,treatment,7.01,mobile,ID,0,0.0
937,treatment,30.51,desktop,VN,0,0.0
938,control,63.46,mobile,PH,0,0.0
939,treatment,44.26,mobile,SG,0,0.0
940,treatment,23.81,desktop,ID,0,0.0
941,control,24.97,mobile,MY,0,0.0
942,treatment,27.48,desktop,PH,0,0.0
943,treatment,20.02,desktop,SG,0,0.0
944,treatment,11.37,mobile,SG,0,0.0
945,control,24.0,mobile,MY,0,0.0
946,control,22.78,desktop,ID,0,0.0
947,treatment,87.35,mobile,ID,0,0.0
948,control,34.76,mobile,SG,0,0.0
949,treatment,95.95,mobile,MY,0,0.0
950,control,23.36,desktop,MY,0,0.0
951,treatment,31.4,desktop,MY,0,0.0
952,control,24.63,mobile,ID,0,0.0
953,treatment,11.51,desktop,SG,0,0.0
954,control,10.19,mobile,VN,0,0.0
955,control,19.13,mobile,MY,0,0.0
956,control,47.51,desktop,SG,0,0.0
957,control,9.06,mobile,SG,0,0.0
958,treatment,6.55,mobile,SG,0,0.0
959,treatment,23.09,mobile,SG,0,0.0
960,treatment,13.95,desktop,ID,0,0.0
961,treatment,13.15,desktop,SG,0,0.0
962,control,67.35,mobile,VN,0,0.0
963,control,22.82,desktop,ID,0,0.0
964,control,35.8,desktop,MY,0,0.0
965,treatment,22.27,mobile,ID,0,0.0
966,treatment,41.06,mobile,SG,0,0.0
967,control,22.0,mobile,MY,1,29.68
968,control,20.52,mobile,SG,0,0.0
969,control,38.4,mobile,SG,0,0.0
970,treatment,22.13,mobile,SG,0,0.0
971,control,56.8,mobile,PH,0,0.0
972,control,12.72,mobile,SG,0,0.0
973,control,63.77,mobile,ID,0,0.0
974,treatment,8.4,desktop,MY,0,0.0
975,control,16.54,mobile,MY,0,0.0
976,control,25.61,desktop,ID,0,0.0
977,treatment,8.12,mobile,SG,0,0.0
978,treatment,13.97,desktop,MY,0,0.0
979,treatment,39.27,mobile,MY,0,0.0
980,treatment,19.03,mobile,SG,0,0.0
981,control,12.18,desktop,ID,0,0.0
982,treatment,39.82,desktop,PH,0,0.0
983,control,25.08,desktop,ID,0,0.0
984,treatment,35.48,mobile,PH,0,0.0
985,control,62.1,mobile,SG,0,0.0
986,control,23.31,mobile,ID,0,0.0
987,control,30.15,mobile,SG,0,0.0
988,treatment,122.4,mobile,PH,0,0.0
989,control,2.43,mobile,SG,0,0.0
990,control,27.24,desktop,ID,0,0.0
991,control,11.69,desktop,SG,0,0.0
992,treatment,32.22,mobile,SG,0,0.0
993,control,11.43,mobile,SG,0,0.0
994,treatment,15.94,desktop,ID,0,0.0
995,treatment,6.67,mobile,ID,0,0.0
996,treatment,39.86,mobile,SG,0,0.0
997,control,23.65,desktop,SG,0,0.0
998,control,18.39,mobile,VN,0,0.0
999,treatment,9.01,desktop,ID,1,9.18
1000,control,52.96,desktop,VN,0,0.0
1001,control,4.09,mobile,SG,0,0.0
1002,treatment,49.08,mobile,ID,1,94.82
1003,treatment,31.2,mobile,SG,0,0.0
1004,treatment,14.98,desktop,PH,0,0.0
1005,treatment,25.02,desktop,SG,0,0.0
1006,control,5.54,mobile,MY,1,7.72
1007,control,60.35,mobile,SG,0,0.0
1008,treatment,6.87,mobile,SG,1,18.55
1009,control,14.35,desktop,ID,0,0.0
1010,control,44.15,mobile,ID,0,0.0
1011,treatment,16.86,mobile,MY,0,0.0
1012,treatment,27.79,mobile,ID,0,0.0
1013,treatment,27.01,desktop,SG,0,0.0
1014,control,12.96,mobile,SG,0,0.0
1015,control,15.73,mobile,PH,0,0.0
1016,treatment,73.25,desktop,PH,0,0.0
1017,control,43.99,desktop,SG,0,0.0
1018,control,35.6,desktop,VN,0,0.0
1019,control,24.62,mobile,SG,0,0.0
1020,control,10.73,mobile,ID,0,0.0
1021,treatment,6.68,mobile,MY,0,0.0
1022,control,36.44,mobile,MY,0,0.0
1023,control,14.23,mobile,MY,0,0.0
1024,treatment,18.67,desktop,ID,1,56.86
1025,control,8.32,desktop,ID,0,0.0
1026,treatment,4.22,mobile,MY,0,0.0
1027,control,25.41,desktop,SG,0,0.0
1028,treatment,10.09,mobile,SG,0,0.0
1029,treatment,81.57,desktop,MY,0,0.0
1030,treatment,68.92,desktop,ID,0,0.0
1031,treatment,18.59,desktop,MY,0,0.0
1032,treatment,51.11,desktop,SG,1,7.9
1033,treatment,10.92,mobile,ID,0,0.0
1034,control,51.39,mobile,MY,0,0.0
1035,treatment,87.17,mobile,SG,0,0.0
1036,control,37.04,mobile,MY,0,0.0
1037,treatment,91.51,mobile,PH,0,0.0
1038,treatment,1.99,desktop,PH,0,0.0
1039,control,22.4,desktop,SG,0,0.0
1040,control,19.0,mobile,ID,1,11.36
1041,control,38.34,mobile,VN,0,0.0
1042,treatment,23.8,mobile,MY,0,0.0
1043,treatment,36.43,desktop,SG,0,0.0
1044,treatment,26.53,desktop,PH,0,0.0
1045,control,11.13,mobile,ID,0,0.0
1046,treatment,6.62,desktop,ID,0,0.0
1047,treatment,48.41,mobile,MY,0,0.0
1048,control,12.91,desktop,ID,0,0.0
1049,treatment,35.32,mobile,ID,0,0.0
1050,treatment,30.98,desktop,SG,0,0.0
1051,control,15.68,mobile,VN,0,0.0
1052,treatment,5.27,mobile,ID,0,0.0
1053,treatment,28.09,desktop,SG,1,45.96
1054,treatment,54.91,mobile,SG,0,0.0
1055,control,6.08,desktop,ID,0,0.0
1056,treatment,110.81,desktop,VN,1,32.46
1057,control,26.47,desktop,VN,0,0.0
1058,treatment,32.43,desktop,MY,0,0.0
1059,treatment,59.13,mobile,MY,1,60.13
1060,control,69.46,mobile,SG,0,0.0
1061,treatment,30.76,mobile,SG,0,0.0
1062,control,41.51,mobile,SG,0,0.0
1063,treatment,13.72,desktop,MY,0,0.0
1064,control,24.02,desktop,PH,0,0.0
1065,treatment,7.4,desktop,ID,0,0.0
1066,treatment,38.77,mobile,SG,0,0.0
1067,treatment,35.16,mobile,SG,0,0.0
1068,treatment,35.69,desktop,PH,0,0.0
1069,treatment,37.58,mobile,VN,0,0.0
1070,treatment,3.31,desktop,SG,0,0.0
1071,control,20.28,desktop,PH,1,22.64
1072,treatment,10.53,mobile,ID,0,0.0
1073,treatment,18.31,desktop,SG,0,0.0
1074,treatment,35.84,mobile,ID,0,0.0
1075,treatment,64.23,mobile,MY,0,0.0
1076,treatment,20.5,desktop,ID,1,19.38
1077,control,12.64,mobile,SG,0,0.0
1078,control,15.87,desktop,SG,0,0.0
1079,treatment,21.72,desktop,ID,0,0.0
1080,control,20.2,mobile,PH,0,0.0
1081,treatment,28.23,mobile,PH,1,20.32
1082,control,39.16,mobile,MY,0,0.0
1083,control,4.89,desktop,MY,0,0.0
1084,control,4.5,desktop,ID,0,0.0
1085,control,12.92,mobile,SG,0,0.0
1086,control,14.79,mobile,PH,0,0.0
1087,treatment,63.15,desktop,SG,0,0.0
1088,control,18.96,mobile,ID,0,0.0
1089,treatment,46.05,mobile,SG,0,0.0
1090,control,8.85,desktop,SG,0,0.0
1091,control,115.05,mobile,ID,0,0.0
1092,treatment,48.32,desktop,ID,0,0.0
1093,treatment,9.16,desktop,PH,0,0.0
1094,treatment,20.76,mobile,SG,0,0.0
1095,control,84.12,desktop,ID,0,0.0
1096,treatment,33.13,mobile,MY,1,15.71
1097,treatment,15.37,mobile,MY,0,0.0
1098,treatment,46.14,mobile,VN,0,0.0
1099,control,33.98,mobile,MY,0,0.0
1100,treatment,2.68,mobile,SG,0,0.0
1101,treatment,100.16,desktop,PH,0,0.0
1102,control,50.22,mobile,ID,0,0.0
1103,control,22.78,mobile,ID,1,52.95
1104,control,15.27,mobile,ID,0,0.0
1105,control,12.44,mobile,ID,0,0.0
1106,treatment,3.26,mobile,ID,0,0.0
1107,treatment,26.78,desktop,ID,0,0.0
1108,treatment,13.49,mobile,SG,0,0.0
1109,control,8.13,mobile,MY,0,0.0
1110,control,12.38,mobile,PH,0,0.0
1111,treatment,91.77,mobile,PH,1,21.21
1112,control,13.52,mobile,PH,0,0.0
1113,treatment,51.81,desktop,SG,0,0.0
1114,treatment,65.01,desktop,SG,0,0.0
1115,treatment,26.38,mobile,SG,0,0.0
1116,treatment,42.51,desktop,SG,0,0.0
1117,control,9.67,mobile,SG,1,62.38
1118,treatment,18.41,mobile,ID,0,0.0
1119,treatment,27.04,mobile,SG,0,0.0
1120,control,10.34,mobile,SG,0,0.0
1121,control,10.83,mobile,ID,0,0.0
1122,treatment,85.52,desktop,VN,0,0.0
1123,treatment,55.72,desktop,SG,0,0.0
1124,control,23.54,desktop,SG,0,0.0
1125,control,9.36,desktop,PH,0,0.0
1126,treatment,26.93,mobile,ID,0,0.0
1127,control,9.54,desktop,MY,0,0.0
1128,treatment,20.24,desktop,MY,1,5.45
1129,treatment,24.9,mobile,ID,1,14.29
1130,treatment,27.55,mobile,ID,0,0.0
1131,treatment,14.17,desktop,SG,0,0.0
1132,control,42.5,mobile,ID,0,0.0
1133,control,59.1,desktop,VN,0,0.0
1134,control,18.13,desktop,SG,0,0.0
1135,treatment,28.48,mobile,VN,0,0.0
1136,control,16.32,mobile,SG,0,0.0
1137,treatment,28.61,mobile,SG,0,0.0
1138,treatment,60.77,desktop,SG,0,0.0
1139,control,15.45,desktop,ID,1,25.84
1140,treatment,13.29,mobile,VN,0,0.0
1141,treatment,21.01,desktop,PH,0,0.0
1142,control,18.45,mobile,MY,0,0.0
1143,treatment,28.91,desktop,MY,1,31.06
1144,treatment,25.7,desktop,ID,0,0.0
1145,control,3.32,desktop,MY,1,49.06
1146,control,53.91,mobile,ID,0,0.0
1147,control,18.19,mobile,SG,0,0.0
1148,treatment,22.51,desktop,MY,0,0.0
1149,treatment,15.31,desktop,SG,0,0.0
1150,control,55.79,mobile,SG,0,0.0
1151,control,48.47,mobile,ID,0,0.0
1152,control,26.42,mobile,ID,0,0.0
1153,control,35.08,desktop,MY,0,0.0
1154,treatment,29.94,mobile,MY,1,7.12
1155,treatment,12.73,desktop,PH,0,0.0
1156,treatment,19.96,mobile,MY,0,0.0
1157,treatment,65.45,desktop,ID,0,0.0
1158,treatment,36.83,mobile,SG,0,0.0
1159,treatment,103.86,desktop,ID,0,0.0
1160,treatment,37.16,mobile,ID,0,0.0
1161,control,6.4,desktop,PH,0,0.0
1162,treatment,33.74,desktop,MY,0,0.0
1163,treatment,20.63,desktop,ID,0,0.0
1164,treatment,6.18,desktop,SG,0,0.0
1165,control,6.08,mobile,ID,0,0.0
1166,treatment,54.62,mobile,MY,0,0.0
1167,control,46.16,desktop,SG,0,0.0
1168,control,11.63,mobile,MY,1,45.55
1169,treatment,18.29,mobile,ID,0,0.0
1170,treatment,21.73,mobile,ID,1,34.66
1171,control,38.81,mobile,ID,1,24.78
1172,treatment,29.37,mobile,PH,0,0.0
1173,treatment,64.82,desktop,ID,0,0.0
1174,treatment,17.15,mobile,PH,0,0.0
1175,treatment,71.27,mobile,ID,0,0.0
1176,treatment,42.58,mobile,MY,1,33.36
1177,treatment,28.5,desktop,SG,0,0.0
1178,treatment,26.6,mobile,MY,0,0.0
1179,treatment,36.48,mobile,SG,0,0.0
1180,treatment,45.47,mobile,ID,0,0.0
1181,treatment,19.74,desktop,SG,0,0.0
1182,treatment,17.4,mobile,SG,0,0.0
1183,treatment,20.1,desktop,SG,0,0.0
1184,treatment,18.15,desktop,VN,1,43.79
1185,treatment,46.97,mobile,PH,0,0.0
1186,control,40.59,mobile,SG,0,0.0
1187,control,4.69,desktop,SG,0,0.0
1188,treatment,16.31,desktop,ID,0,0.0
1189,control,8.38,desktop,MY,0,0.0
1190,treatment,20.64,desktop,ID,0,0.0
1191,control,17.56,mobile,ID,0,0.0
1192,treatment,13.09,mobile,PH,0,0.0
1193,treatment,38.04,mobile,SG,0,0.0
1194,control,17.15,desktop,MY,0,0.0
1195,treatment,28.39,desktop,MY,0,0.0
1196,treatment,20.32,desktop,MY,0,0.0
1197,control,38.14,mobile,PH,0,0.0
1198,control,37.05,desktop,ID,0,0.0
1199,control,19.59,desktop,SG,0,0.0
1200,treatment,33.04,mobile,MY,0,0.0
1201,treatment,27.48,mobile,PH,0,0.0
1202,treatment,62.54,desktop,PH,1,26.82
1203,control,12.76,mobile,SG,0,0.0
1204,control,28.37,mobile,SG,0,0.0
1205,control,23.99,mobile,ID,1,10.89
1206,control,20.89,mobile,VN,0,0.0
1207,control,85.81,mobile,MY,0,0.0
1208,treatment,30.64,mobile,SG,0,0.0
1209,control,50.38,desktop,MY,0,0.0
1210,treatment,52.37,desktop,ID,0,0.0
1211,treatment,30.35,desktop,PH,0,0.0
1212,control,31.32,mobile,SG,0,0.0
1213,control,12.7,mobile,SG,0,0.0
1214,treatment,14.12,mobile,VN,0,0.0
1215,control,26.34,desktop,VN,0,0.0
1216,treatment,45.82,mobile,ID,1,18.7
1217,treatment,73.2,mobile,SG,0,0.0
1218,treatment,8.16,mobile,MY,0,0.0
1219,control,34.55,mobile,ID,0,0.0
1220,treatment,47.81,desktop,SG,0,0.0
1221,treatment,15.19,mobile,SG,0,0.0
1222,treatment,13.05,mobile,MY,1,28.18
1223,control,6.11,mobile,PH,0,0.0
1224,treatment,37.93,mobile,ID,0,0.0
1225,treatment,23.73,desktop,ID,0,0.0
1226,treatment,33.17,mobile,VN,1,35.52
1227,treatment,12.69,mobile,SG,0,0.0
1228,treatment,25.64,desktop,ID,0,0.0
1229,control,47.78,mobile,PH,0,0.0
1230,control,25.33,mobile,PH,0,0.0
1231,treatment,41.37,mobile,SG,0,0.0
1232,treatment,53.64,mobile,MY,1,23.92
1233,treatment,28.1,mobile,VN,0,0.0
1234,control,36.49,desktop,MY,0,0.0
1235,control,48.14,mobile,MY,0,0.0
1236,treatment,46.11,mobile,VN,1,52.28
1237,control,57.94,desktop,ID,0,0.0
1238,control,27.15,mobile,VN,0,0.0
1239,control,21.35,desktop,MY,0,0.0
1240,treatment,91.71,mobile,ID,1,63.65
1241,control,27.98,mobile,MY,0,0.0
1242,control,37.14,desktop,MY,1,30.62
1243,treatment,83.52,desktop,ID,0,0.0
1244,treatment,1.85,mobile,VN,0,0.0
